co,no,no2,o3,so2,pm2_5,pm10,nh3,datetime,lat,lon,aqi,id
210.29,1.84,8.74,80.11,6.91,3.26,4.85,0.74,2022-09-29 15:00:00,41.8798,-87.6285,2,15997
213.62,1.98,9.51,87.26,7.45,4.24,5.95,0.74,2022-09-29 16:00:00,41.8798,-87.6285,2,15998
216.96,2.04,10.54,92.98,7.75,5.04,6.88,0.75,2022-09-29 17:00:00,41.8798,-87.6285,2,15999
317.1,5.81,30.5,70.1,6.08,6.8,10.2,1.73,2022-09-29 18:00:00,41.8798,-87.6285,1,16000
423.91,7.71,58.26,33.62,4.53,9.0,14.14,2.79,2022-09-29 19:00:00,41.8798,-87.6285,2,16001
447.27,4.08,74.03,7.42,4.23,9.92,16.28,3.32,2022-09-29 20:00:00,41.8798,-87.6285,2,16002
397.21,2.96,64.43,6.71,3.99,9.13,15.55,3.17,2022-09-29 21:00:00,41.8798,-87.6285,2,16003
337.12,0.64,51.41,17.34,3.49,7.03,12.57,2.53,2022-09-29 22:00:00,41.8798,-87.6285,2,16004
303.75,0.07,39.41,33.26,3.37,5.47,10.08,1.96,2022-09-29 23:00:00,41.8798,-87.6285,1,16005
273.7,0.01,28.79,44.35,3.19,4.14,7.27,1.38,2022-09-30 00:00:00,41.8798,-87.6285,1,16006
257.02,0.01,23.99,44.7,2.98,3.7,5.78,0.95,2022-09-30 01:00:00,41.8798,-87.6285,1,16007
250.34,0.0,22.62,42.92,3.64,4.2,5.91,0.73,2022-09-30 02:00:00,41.8798,-87.6285,1,16008
263.69,0.01,25.36,36.84,4.77,5.15,6.93,0.63,2022-09-30 03:00:00,41.8798,-87.6285,1,16009
287.06,0.04,29.47,28.61,5.6,6.04,8.11,0.59,2022-09-30 04:00:00,41.8798,-87.6285,1,16010
303.75,0.1,32.56,22.71,6.14,6.92,9.25,0.6,2022-09-30 05:00:00,41.8798,-87.6285,1,16011
317.1,0.28,36.33,16.09,6.56,7.82,10.51,0.68,2022-09-30 06:00:00,41.8798,-87.6285,1,16012
343.8,1.15,41.81,8.49,6.91,8.89,12.08,0.83,2022-09-30 07:00:00,41.8798,-87.6285,2,16013
423.91,10.51,47.98,0.97,7.21,11.22,16.09,1.55,2022-09-30 08:00:00,41.8798,-87.6285,2,16014
520.71,28.16,47.3,2.41,7.75,12.48,18.93,2.25,2022-09-30 09:00:00,41.8798,-87.6285,2,16015
547.41,38.0,41.47,10.1,8.46,12.08,18.88,2.34,2022-09-30 10:00:00,41.8798,-87.6285,2,16016
480.65,32.63,36.33,20.03,10.85,10.99,16.92,1.96,2022-09-30 11:00:00,41.8798,-87.6285,2,16017
283.72,10.28,22.62,51.5,15.26,6.74,9.55,0.9,2022-09-30 12:00:00,41.8798,-87.6285,1,16018
230.31,4.97,13.71,70.1,10.73,6.03,8.14,0.58,2022-09-30 13:00:00,41.8798,-87.6285,1,16019
208.62,2.37,7.97,86.55,7.87,6.35,8.15,0.36,2022-09-30 14:00:00,41.8798,-87.6285,2,16020
201.94,1.49,6.08,98.71,6.32,6.33,7.88,0.32,2022-09-30 15:00:00,41.8798,-87.6285,2,16021
200.27,1.22,5.65,103.0,5.01,5.66,7.02,0.34,2022-09-30 16:00:00,41.8798,-87.6285,2,16022
196.93,0.98,5.44,104.43,3.78,4.65,5.78,0.34,2022-09-30 17:00:00,41.8798,-87.6285,2,16023
213.62,1.27,9.85,97.27,2.56,4.12,5.4,0.57,2022-09-30 18:00:00,41.8798,-87.6285,2,16024
226.97,0.76,15.25,87.26,1.94,4.0,5.5,0.8,2022-09-30 19:00:00,41.8798,-87.6285,2,16025
233.65,0.03,16.96,82.25,1.94,4.45,6.26,0.92,2022-09-30 20:00:00,41.8798,-87.6285,2,16026
233.65,0.0,15.94,82.25,2.35,6.22,8.58,0.96,2022-09-30 21:00:00,41.8798,-87.6285,2,16027
233.65,0.0,14.22,85.83,2.95,8.22,10.71,0.87,2022-09-30 22:00:00,41.8798,-87.6285,2,16028
236.99,0.0,13.54,87.26,3.01,9.35,11.92,0.86,2022-09-30 23:00:00,41.8798,-87.6285,2,16029
233.65,0.0,12.17,90.12,2.83,9.34,11.71,0.78,2022-10-01 00:00:00,41.8798,-87.6285,2,16030
223.64,0.0,9.08,97.27,3.28,9.28,11.1,0.57,2022-10-01 01:00:00,41.8798,-87.6285,2,16031
220.3,0.0,6.17,104.43,3.76,10.03,11.51,0.47,2022-10-01 02:00:00,41.8798,-87.6285,2,16032
230.31,0.0,5.36,108.72,3.73,11.58,12.98,0.51,2022-10-01 03:00:00,41.8798,-87.6285,2,16033
236.99,0.0,5.06,113.01,3.73,13.43,14.8,0.48,2022-10-01 04:00:00,41.8798,-87.6285,2,16034
233.65,0.0,4.84,114.44,4.23,13.9,15.18,0.34,2022-10-01 05:00:00,41.8798,-87.6285,2,16035
223.64,0.0,5.1,108.72,4.89,12.75,13.97,0.27,2022-10-01 06:00:00,41.8798,-87.6285,2,16036
223.64,0.0,6.6,103.0,5.01,11.75,13.11,0.3,2022-10-01 07:00:00,41.8798,-87.6285,2,16037
243.66,0.0,12.68,92.98,4.53,11.3,13.39,0.64,2022-10-01 08:00:00,41.8798,-87.6285,2,16038
260.35,0.29,17.99,84.4,3.81,10.32,12.82,0.91,2022-10-01 09:00:00,41.8798,-87.6285,2,16039
253.68,1.51,15.77,85.83,3.22,8.9,11.31,1.0,2022-10-01 10:00:00,41.8798,-87.6285,2,16040
236.99,1.82,10.8,92.98,2.89,7.59,9.61,0.87,2022-10-01 11:00:00,41.8798,-87.6285,2,16041
203.61,0.83,4.5,108.72,3.4,6.31,7.34,0.42,2022-10-01 12:00:00,41.8798,-87.6285,2,16042
200.27,0.74,3.73,111.58,3.1,6.19,7.13,0.41,2022-10-01 13:00:00,41.8798,-87.6285,2,16043
196.93,0.66,3.3,114.44,2.95,6.02,6.87,0.41,2022-10-01 14:00:00,41.8798,-87.6285,2,16044
195.26,0.73,3.77,118.73,3.52,5.87,6.72,0.4,2022-10-01 15:00:00,41.8798,-87.6285,2,16045
193.6,0.8,4.5,121.59,4.35,5.75,6.61,0.34,2022-10-01 16:00:00,41.8798,-87.6285,3,16046
193.6,0.78,5.27,121.59,4.59,5.47,6.3,0.33,2022-10-01 17:00:00,41.8798,-87.6285,3,16047
203.61,0.75,7.28,115.87,3.73,5.83,6.77,0.49,2022-10-01 18:00:00,41.8798,-87.6285,2,16048
220.3,0.36,9.77,107.29,2.74,6.64,7.71,0.7,2022-10-01 19:00:00,41.8798,-87.6285,2,16049
226.97,0.01,11.14,103.0,2.5,7.25,8.5,0.73,2022-10-01 20:00:00,41.8798,-87.6285,2,16050
213.62,0.0,10.2,104.43,2.24,6.91,8.22,0.54,2022-10-01 21:00:00,41.8798,-87.6285,2,16051
206.95,0.0,9.34,105.86,2.03,5.71,6.99,0.44,2022-10-01 22:00:00,41.8798,-87.6285,2,16052
205.28,0.0,9.08,105.86,2.0,5.5,6.77,0.38,2022-10-01 23:00:00,41.8798,-87.6285,2,16053
203.61,0.0,8.48,103.0,1.94,5.76,6.92,0.3,2022-10-02 00:00:00,41.8798,-87.6285,2,16054
200.27,0.0,7.54,100.14,2.12,5.95,6.84,0.19,2022-10-02 01:00:00,41.8798,-87.6285,2,16055
200.27,0.0,6.68,97.27,2.15,5.94,6.66,0.16,2022-10-02 02:00:00,41.8798,-87.6285,2,16056
203.61,0.0,5.83,89.41,1.71,5.7,6.51,0.3,2022-10-02 03:00:00,41.8798,-87.6285,2,16057
196.93,0.0,5.14,83.68,1.45,5.4,6.26,0.43,2022-10-02 04:00:00,41.8798,-87.6285,2,16058
185.25,0.0,4.11,83.68,1.39,5.28,6.03,0.39,2022-10-02 05:00:00,41.8798,-87.6285,2,16059
178.58,0.0,3.68,79.39,1.36,5.36,6.0,0.3,2022-10-02 06:00:00,41.8798,-87.6285,1,16060
175.24,0.0,4.03,70.1,1.31,5.41,6.04,0.25,2022-10-02 07:00:00,41.8798,-87.6285,1,16061
180.24,0.0,5.74,57.22,1.28,5.19,6.02,0.3,2022-10-02 08:00:00,41.8798,-87.6285,1,16062
183.58,0.12,6.77,47.21,1.24,4.33,5.29,0.34,2022-10-02 09:00:00,41.8798,-87.6285,1,16063
183.58,0.76,5.91,44.7,1.36,3.36,4.42,0.37,2022-10-02 10:00:00,41.8798,-87.6285,1,16064
181.91,1.22,4.71,46.49,1.56,2.67,3.8,0.38,2022-10-02 11:00:00,41.8798,-87.6285,1,16065
181.91,1.3,3.94,52.21,1.8,2.34,3.48,0.36,2022-10-02 12:00:00,41.8798,-87.6285,1,16066
181.91,1.34,3.77,58.65,1.97,2.28,3.47,0.38,2022-10-02 13:00:00,41.8798,-87.6285,1,16067
183.58,1.33,3.86,65.8,2.09,2.4,3.65,0.4,2022-10-02 14:00:00,41.8798,-87.6285,1,16068
190.26,1.52,4.63,72.24,2.53,2.93,4.29,0.47,2022-10-02 15:00:00,41.8798,-87.6285,1,16069
193.6,1.56,5.4,75.82,3.1,3.5,4.94,0.45,2022-10-02 16:00:00,41.8798,-87.6285,1,16070
193.6,1.42,6.17,77.25,3.64,3.62,5.02,0.41,2022-10-02 17:00:00,41.8798,-87.6285,1,16071
195.26,1.16,7.54,76.53,3.55,3.28,4.61,0.43,2022-10-02 18:00:00,41.8798,-87.6285,1,16072
198.6,0.5,9.6,72.24,2.95,2.82,4.16,0.47,2022-10-02 19:00:00,41.8798,-87.6285,1,16073
200.27,0.01,10.8,67.95,2.47,2.53,3.97,0.52,2022-10-02 20:00:00,41.8798,-87.6285,1,16074
198.6,0.0,10.11,68.66,1.97,2.38,3.88,0.5,2022-10-02 21:00:00,41.8798,-87.6285,1,16075
196.93,0.0,9.34,70.81,1.73,2.29,3.78,0.46,2022-10-02 22:00:00,41.8798,-87.6285,1,16076
196.93,0.0,9.17,72.96,1.83,2.29,3.72,0.41,2022-10-02 23:00:00,41.8798,-87.6285,1,16077
196.93,0.0,8.91,73.67,2.18,2.38,3.66,0.33,2022-10-03 00:00:00,41.8798,-87.6285,1,16078
193.6,0.0,6.94,74.39,1.88,2.11,3.18,0.32,2022-10-03 01:00:00,41.8798,-87.6285,1,16079
191.93,0.0,6.51,68.66,1.33,1.55,2.6,0.56,2022-10-03 02:00:00,41.8798,-87.6285,1,16080
193.6,0.0,7.63,62.94,1.33,1.43,2.57,0.59,2022-10-03 03:00:00,41.8798,-87.6285,1,16081
200.27,0.0,9.68,57.22,1.83,1.68,3.08,0.57,2022-10-03 04:00:00,41.8798,-87.6285,1,16082
205.28,0.0,12.17,49.35,2.41,1.98,3.64,0.58,2022-10-03 05:00:00,41.8798,-87.6285,1,16083
220.3,0.02,17.14,38.98,2.68,2.54,4.84,0.72,2022-10-03 06:00:00,41.8798,-87.6285,1,16084
253.68,0.16,26.05,25.39,3.1,3.48,6.93,1.16,2022-10-03 07:00:00,41.8798,-87.6285,1,16085
377.18,8.16,44.55,3.84,4.05,6.72,13.62,2.94,2022-10-03 08:00:00,41.8798,-87.6285,2,16086
547.41,36.66,44.55,1.5,5.01,10.48,21.28,5.07,2022-10-03 09:00:00,41.8798,-87.6285,2,16087
660.9,62.58,39.41,5.72,4.95,13.13,26.02,5.64,2022-10-03 10:00:00,41.8798,-87.6285,2,16088
674.25,67.06,37.7,10.1,5.19,14.36,27.61,5.07,2022-10-03 11:00:00,41.8798,-87.6285,2,16089
293.73,12.63,24.68,45.78,11.21,5.45,10.08,1.73,2022-10-03 12:00:00,41.8798,-87.6285,1,16090
247.0,7.71,19.36,63.66,10.97,4.31,8.12,1.41,2022-10-03 13:00:00,41.8798,-87.6285,1,16091
220.3,4.69,14.39,80.11,9.18,3.23,6.43,1.14,2022-10-03 14:00:00,41.8798,-87.6285,2,16092
208.62,2.91,10.97,95.84,7.75,2.74,5.19,0.86,2022-10-03 15:00:00,41.8798,-87.6285,2,16093
206.95,2.32,10.28,101.57,6.91,2.68,4.98,0.78,2022-10-03 16:00:00,41.8798,-87.6285,2,16094
205.28,1.84,10.11,103.0,5.9,2.49,4.69,0.73,2022-10-03 17:00:00,41.8798,-87.6285,2,16095
290.39,4.64,28.45,75.82,3.78,3.7,7.65,1.73,2022-10-03 18:00:00,41.8798,-87.6285,1,16096
380.52,5.03,53.47,40.05,2.68,5.03,10.91,2.85,2022-10-03 19:00:00,41.8798,-87.6285,2,16097
423.91,2.32,71.29,11.35,2.62,6.27,14.01,3.74,2022-10-03 20:00:00,41.8798,-87.6285,2,16098
397.21,2.88,65.8,6.88,2.74,6.7,15.13,3.83,2022-10-03 21:00:00,41.8798,-87.6285,2,16099
380.52,1.55,61.69,10.55,2.68,6.83,15.49,3.42,2022-10-03 22:00:00,41.8798,-87.6285,2,16100
370.5,0.52,56.21,20.38,2.68,6.62,14.82,2.98,2022-10-03 23:00:00,41.8798,-87.6285,2,16101
323.77,0.03,43.87,38.27,3.01,5.55,11.71,2.15,2022-10-04 00:00:00,41.8798,-87.6285,2,16102
323.77,0.05,44.55,31.47,3.19,5.78,11.54,1.55,2022-10-04 01:00:00,41.8798,-87.6285,2,16103
320.43,0.09,43.18,26.11,3.58,6.25,11.43,1.14,2022-10-04 02:00:00,41.8798,-87.6285,2,16104
373.84,1.27,53.47,10.64,3.76,8.6,14.6,1.17,2022-10-04 03:00:00,41.8798,-87.6285,2,16105
460.62,10.62,59.63,0.4,3.58,12.37,19.88,1.31,2022-10-04 04:00:00,41.8798,-87.6285,2,16106
534.06,24.59,55.52,0.0,3.49,15.75,24.3,1.47,2022-10-04 05:00:00,41.8798,-87.6285,2,16107
594.14,35.32,52.78,0.0,3.81,18.29,27.43,1.76,2022-10-04 06:00:00,41.8798,-87.6285,2,16108
660.9,45.6,50.72,0.0,4.35,20.48,30.32,2.34,2022-10-04 07:00:00,41.8798,-87.6285,3,16109
847.82,71.53,50.04,0.0,4.71,25.35,39.02,4.62,2022-10-04 08:00:00,41.8798,-87.6285,4,16110
1188.28,121.59,51.41,0.49,4.89,32.68,52.52,7.66,2022-10-04 09:00:00,41.8798,-87.6285,4,16111
1535.42,171.66,52.09,2.57,4.83,38.83,63.56,8.11,2022-10-04 10:00:00,41.8798,-87.6285,4,16112
1628.88,180.6,54.84,5.05,5.19,41.47,67.37,7.85,2022-10-04 11:00:00,41.8798,-87.6285,4,16113
587.46,29.06,50.72,40.41,14.66,22.47,31.77,2.5,2022-10-04 12:00:00,41.8798,-87.6285,3,16114
500.68,17.88,46.61,61.51,19.55,22.62,31.02,2.25,2022-10-04 13:00:00,41.8798,-87.6285,3,16115
494.0,15.42,50.04,77.96,24.56,25.67,34.43,2.31,2022-10-04 14:00:00,41.8798,-87.6285,4,16116
380.52,8.83,38.73,101.57,29.33,19.18,25.31,1.95,2022-10-04 15:00:00,41.8798,-87.6285,2,16117
333.79,5.81,32.22,114.44,26.23,16.19,21.14,1.74,2022-10-04 16:00:00,41.8798,-87.6285,2,16118
330.45,4.47,31.87,118.73,24.56,17.07,22.14,1.61,2022-10-04 17:00:00,41.8798,-87.6285,2,16119
487.33,7.71,62.38,84.4,19.55,24.66,32.92,2.44,2022-10-04 18:00:00,41.8798,-87.6285,3,16120
660.9,9.95,102.82,29.68,14.42,30.15,42.02,3.64,2022-10-04 19:00:00,41.8798,-87.6285,4,16121
761.03,19.67,113.79,0.68,11.92,30.37,45.25,4.94,2022-10-04 20:00:00,41.8798,-87.6285,4,16122
767.71,30.85,101.45,0.02,12.99,31.26,47.43,5.45,2022-10-04 21:00:00,41.8798,-87.6285,4,16123
881.2,50.96,98.71,0.0,14.19,35.37,53.86,6.9,2022-10-04 22:00:00,41.8798,-87.6285,4,16124
1174.93,93.88,104.19,0.0,15.02,43.75,67.59,11.15,2022-10-04 23:00:00,41.8798,-87.6285,4,16125
1522.06,139.47,111.04,0.0,15.97,51.97,80.7,16.21,2022-10-05 00:00:00,41.8798,-87.6285,5,16126
1642.23,151.99,113.79,0.0,16.45,54.87,82.67,16.97,2022-10-05 01:00:00,41.8798,-87.6285,5,16127
1628.88,144.84,113.79,0.0,16.69,55.03,79.8,14.95,2022-10-05 02:00:00,41.8798,-87.6285,5,16128
1588.82,130.53,109.67,0.0,15.74,53.72,75.93,12.03,2022-10-05 03:00:00,41.8798,-87.6285,5,16129
1428.6,106.39,95.96,0.0,11.68,48.9,67.85,7.35,2022-10-05 04:00:00,41.8798,-87.6285,4,16130
1201.63,78.68,79.51,0.0,7.21,42.76,58.21,3.77,2022-10-05 05:00:00,41.8798,-87.6285,4,16131
988.01,56.33,65.8,0.0,4.53,37.29,49.83,2.28,2022-10-05 06:00:00,41.8798,-87.6285,4,16132
834.47,42.92,57.58,0.0,3.52,32.18,42.78,2.18,2022-10-05 07:00:00,41.8798,-87.6285,4,16133
821.11,47.83,57.58,0.0,3.52,30.87,42.07,3.77,2022-10-05 08:00:00,41.8798,-87.6285,4,16134
807.76,46.49,65.12,0.58,4.65,28.09,39.03,5.19,2022-10-05 09:00:00,41.8798,-87.6285,4,16135
821.11,53.2,63.06,5.28,5.36,23.13,34.98,6.46,2022-10-05 10:00:00,41.8798,-87.6285,3,16136
761.03,49.17,55.52,13.41,6.44,18.96,30.57,6.02,2022-10-05 11:00:00,41.8798,-87.6285,2,16137
473.98,16.32,44.55,48.64,12.52,15.92,23.29,2.91,2022-10-05 12:00:00,41.8798,-87.6285,2,16138
400.54,11.4,36.67,67.23,15.26,17.09,23.52,2.09,2022-10-05 13:00:00,41.8798,-87.6285,2,16139
373.84,9.5,34.62,79.39,17.64,19.09,25.11,1.69,2022-10-05 14:00:00,41.8798,-87.6285,2,16140
273.7,4.08,21.25,101.57,15.74,14.9,18.29,0.38,2022-10-05 15:00:00,41.8798,-87.6285,2,16141
236.99,2.65,17.31,104.43,13.23,9.87,12.21,0.48,2022-10-05 16:00:00,41.8798,-87.6285,2,16142
233.65,2.12,18.51,100.14,12.87,7.69,9.83,0.7,2022-10-05 17:00:00,41.8798,-87.6285,2,16143
350.48,3.49,44.55,65.09,12.04,8.31,12.22,2.18,2022-10-05 18:00:00,41.8798,-87.6285,2,16144
587.46,9.95,85.68,11.8,11.56,11.31,19.06,4.37,2022-10-05 19:00:00,41.8798,-87.6285,2,16145
774.38,31.29,90.48,0.07,10.73,14.48,26.3,5.83,2022-10-05 20:00:00,41.8798,-87.6285,2,16146
867.84,46.04,89.11,0.0,9.78,17.23,32.08,6.46,2022-10-05 21:00:00,41.8798,-87.6285,2,16147
801.09,38.0,86.37,0.0,9.18,17.2,31.24,5.57,2022-10-05 22:00:00,41.8798,-87.6285,2,16148
594.14,11.4,82.94,3.4,8.58,14.99,25.42,3.83,2022-10-05 23:00:00,41.8798,-87.6285,2,16149
393.87,0.01,52.78,38.27,8.94,13.0,19.07,2.09,2022-10-06 00:00:00,41.8798,-87.6285,2,16150
360.49,0.0,42.5,41.84,8.11,13.01,17.8,1.76,2022-10-06 01:00:00,41.8798,-87.6285,2,16151
353.81,0.01,40.1,37.55,7.15,13.24,17.33,1.66,2022-10-06 02:00:00,41.8798,-87.6285,2,16152
343.8,0.01,37.36,33.97,6.26,13.25,16.93,1.65,2022-10-06 03:00:00,41.8798,-87.6285,2,16153
323.77,0.01,32.9,32.9,5.6,12.85,16.21,1.58,2022-10-06 04:00:00,41.8798,-87.6285,2,16154
307.08,0.01,29.47,33.97,6.14,13.05,16.08,1.44,2022-10-06 05:00:00,41.8798,-87.6285,2,16155
283.72,0.0,25.7,45.78,8.34,13.82,16.43,1.01,2022-10-06 06:00:00,41.8798,-87.6285,2,16156
273.7,0.0,25.36,53.64,8.94,14.23,16.79,0.79,2022-10-06 07:00:00,41.8798,-87.6285,2,16157
310.42,0.01,33.93,47.92,9.18,15.38,18.84,1.2,2022-10-06 08:00:00,41.8798,-87.6285,2,16158
377.18,0.49,48.67,34.69,9.78,16.77,21.56,1.82,2022-10-06 09:00:00,41.8798,-87.6285,2,16159
413.89,5.09,51.41,32.54,10.73,17.11,22.84,2.28,2022-10-06 10:00:00,41.8798,-87.6285,2,16160
403.88,9.39,42.5,42.56,12.16,16.17,22.07,2.28,2022-10-06 11:00:00,41.8798,-87.6285,2,16161
280.38,4.75,21.25,88.69,13.59,12.37,15.45,0.82,2022-10-06 12:00:00,41.8798,-87.6285,2,16162
253.68,3.07,15.42,107.29,12.64,11.83,14.04,0.54,2022-10-06 13:00:00,41.8798,-87.6285,2,16163
247.0,2.49,13.37,118.73,12.04,12.55,14.55,0.51,2022-10-06 14:00:00,41.8798,-87.6285,2,16164
253.68,0.71,16.28,114.44,11.09,13.14,15.03,0.69,2022-10-06 15:00:00,41.8798,-87.6285,2,16165
283.72,0.83,23.31,101.57,10.85,15.56,17.63,1.27,2022-10-06 16:00:00,41.8798,-87.6285,2,16166
300.41,0.75,28.45,84.4,9.66,14.86,16.7,1.65,2022-10-06 17:00:00,41.8798,-87.6285,2,16167
290.39,0.3,24.33,71.53,6.85,10.6,11.74,1.17,2022-10-06 18:00:00,41.8798,-87.6285,2,16168
277.04,0.07,22.62,50.07,7.33,7.65,8.56,0.72,2022-10-06 19:00:00,41.8798,-87.6285,1,16169
253.68,0.01,17.31,41.13,5.3,5.27,6.08,0.44,2022-10-06 20:00:00,41.8798,-87.6285,1,16170
223.64,0.0,9.0,43.63,3.04,3.41,3.94,0.27,2022-10-06 21:00:00,41.8798,-87.6285,1,16171
196.93,0.01,5.83,42.92,2.09,2.56,2.97,0.23,2022-10-06 22:00:00,41.8798,-87.6285,1,16172
176.91,0.01,4.37,41.48,1.56,1.21,1.54,0.19,2022-10-06 23:00:00,41.8798,-87.6285,1,16173
171.9,0.0,3.38,46.49,1.24,0.5,0.79,0.16,2022-10-07 00:00:00,41.8798,-87.6285,1,16174
173.57,0.0,2.78,52.93,1.1,0.5,0.73,0.12,2022-10-07 01:00:00,41.8798,-87.6285,1,16175
173.57,0.0,2.4,58.65,1.06,0.5,0.68,0.1,2022-10-07 02:00:00,41.8798,-87.6285,1,16176
175.24,0.0,2.33,62.94,1.13,0.5,0.68,0.1,2022-10-07 03:00:00,41.8798,-87.6285,1,16177
175.24,0.0,2.29,64.37,1.16,0.5,0.69,0.1,2022-10-07 04:00:00,41.8798,-87.6285,1,16178
175.24,0.0,2.36,66.52,1.19,0.5,0.69,0.11,2022-10-07 05:00:00,41.8798,-87.6285,1,16179
176.91,0.0,2.51,70.1,1.28,0.5,0.69,0.11,2022-10-07 06:00:00,41.8798,-87.6285,1,16180
178.58,0.0,2.87,73.67,1.43,0.5,0.72,0.13,2022-10-07 07:00:00,41.8798,-87.6285,1,16181
181.91,0.0,4.07,75.82,1.64,0.5,0.83,0.2,2022-10-07 08:00:00,41.8798,-87.6285,1,16182
186.92,0.02,5.14,77.96,1.76,0.5,0.93,0.25,2022-10-07 09:00:00,41.8798,-87.6285,1,16183
188.59,0.15,5.4,79.39,1.94,0.5,0.97,0.28,2022-10-07 10:00:00,41.8798,-87.6285,1,16184
188.59,0.3,4.93,82.25,2.03,0.5,0.97,0.27,2022-10-07 11:00:00,41.8798,-87.6285,2,16185
186.92,0.44,4.5,83.68,2.12,0.5,0.98,0.27,2022-10-07 12:00:00,41.8798,-87.6285,2,16186
186.92,0.57,4.28,84.4,2.24,0.5,0.99,0.27,2022-10-07 13:00:00,41.8798,-87.6285,2,16187
185.25,0.66,4.16,84.4,2.32,0.5,1.0,0.26,2022-10-07 14:00:00,41.8798,-87.6285,2,16188
188.59,0.78,5.18,84.4,3.04,0.5,1.08,0.32,2022-10-07 15:00:00,41.8798,-87.6285,2,16189
191.93,0.71,7.03,82.25,4.29,0.5,1.18,0.39,2022-10-07 16:00:00,41.8798,-87.6285,2,16190
195.26,0.47,8.65,80.82,5.25,0.58,1.36,0.47,2022-10-07 17:00:00,41.8798,-87.6285,2,16191
198.6,0.42,9.51,80.11,5.36,0.68,1.6,0.55,2022-10-07 18:00:00,41.8798,-87.6285,2,16192
200.27,0.2,10.11,79.39,5.01,0.75,1.75,0.59,2022-10-07 19:00:00,41.8798,-87.6285,1,16193
201.94,0.0,10.54,78.68,4.89,0.85,1.99,0.63,2022-10-07 20:00:00,41.8798,-87.6285,1,16194
205.28,0.0,10.97,77.96,4.83,0.96,2.23,0.67,2022-10-07 21:00:00,41.8798,-87.6285,1,16195
211.95,0.0,12.85,75.1,5.3,1.1,2.53,0.85,2022-10-07 22:00:00,41.8798,-87.6285,1,16196
230.31,0.0,14.74,67.95,5.54,1.39,2.89,1.19,2022-10-07 23:00:00,41.8798,-87.6285,1,16197
330.45,0.07,35.3,40.41,4.77,3.87,7.13,2.47,2022-10-08 00:00:00,41.8798,-87.6285,1,16198
410.56,0.36,52.09,20.74,4.05,6.01,10.17,2.6,2022-10-08 01:00:00,41.8798,-87.6285,2,16199
427.25,0.5,58.26,15.56,3.93,6.8,11.14,1.9,2022-10-08 02:00:00,41.8798,-87.6285,2,16200
447.27,0.96,66.49,10.01,3.99,7.75,12.63,1.46,2022-10-08 03:00:00,41.8798,-87.6285,2,16201
440.6,1.02,66.49,8.4,4.11,7.91,12.8,1.12,2022-10-08 04:00:00,41.8798,-87.6285,2,16202
410.56,0.53,57.58,11.8,4.29,7.62,11.95,0.89,2022-10-08 05:00:00,41.8798,-87.6285,2,16203
383.85,0.28,47.98,15.91,4.35,7.62,11.27,0.78,2022-10-08 06:00:00,41.8798,-87.6285,2,16204
387.19,0.63,46.61,11.8,3.64,8.3,12.01,0.79,2022-10-08 07:00:00,41.8798,-87.6285,2,16205
427.25,4.14,50.04,3.84,3.22,9.25,13.93,1.23,2022-10-08 08:00:00,41.8798,-87.6285,2,16206
487.33,14.19,50.04,2.77,3.34,9.78,15.68,1.79,2022-10-08 09:00:00,41.8798,-87.6285,2,16207
507.35,23.02,42.84,10.1,3.87,9.44,15.86,2.41,2022-10-08 10:00:00,41.8798,-87.6285,2,16208
467.3,19.45,37.36,16.81,4.89,8.78,14.63,2.69,2022-10-08 11:00:00,41.8798,-87.6285,1,16209
226.97,1.93,10.45,69.38,4.23,1.51,2.77,0.97,2022-10-08 12:00:00,41.8798,-87.6285,1,16210
205.28,1.56,6.17,79.39,3.34,1.12,1.93,0.85,2022-10-08 13:00:00,41.8798,-87.6285,1,16211
198.6,1.4,4.88,85.83,2.98,1.19,1.85,0.89,2022-10-08 14:00:00,41.8798,-87.6285,2,16212
195.26,1.24,4.54,90.84,2.83,1.37,1.97,0.93,2022-10-08 15:00:00,41.8798,-87.6285,2,16213
196.93,1.16,4.8,92.98,2.98,1.71,2.31,1.01,2022-10-08 16:00:00,41.8798,-87.6285,2,16214
198.6,1.06,5.27,92.98,3.1,1.93,2.55,1.09,2022-10-08 17:00:00,41.8798,-87.6285,2,16215
216.96,1.27,9.77,85.83,3.87,2.3,3.21,1.41,2022-10-08 18:00:00,41.8798,-87.6285,2,16216
240.33,0.66,16.45,74.39,4.65,2.71,4.08,1.73,2022-10-08 19:00:00,41.8798,-87.6285,1,16217
253.68,0.01,19.54,67.95,5.01,2.95,4.77,1.92,2022-10-08 20:00:00,41.8798,-87.6285,1,16218
260.35,0.0,21.25,64.37,5.54,3.3,5.57,2.09,2022-10-08 21:00:00,41.8798,-87.6285,1,16219
263.69,0.0,21.59,62.94,5.66,3.5,5.97,2.15,2022-10-08 22:00:00,41.8798,-87.6285,1,16220
260.35,0.0,21.25,61.51,5.13,3.47,5.97,2.18,2022-10-08 23:00:00,41.8798,-87.6285,1,16221
250.34,0.0,19.19,60.8,4.59,3.13,5.4,2.09,2022-10-09 00:00:00,41.8798,-87.6285,1,16222
233.65,0.0,15.59,61.51,4.35,2.64,4.3,1.85,2022-10-09 01:00:00,41.8798,-87.6285,1,16223
223.64,0.0,13.19,61.51,4.23,2.39,3.63,1.74,2022-10-09 02:00:00,41.8798,-87.6285,1,16224
